id,text,label,tokenized_text
3353,draiodoir,normal,['draiodoir']
3354,heard story truely sadden,normal,"['heard', 'story', 'truely', 'sadden']"
3355,elizabeth,normal,['elizabeth']
3356,occasionally people jimmy study,normal,"['occasionally', 'people', 'jimmy', 'study']"
3357,irritates,normal,['irritates']
3358,tread ice jimmy,normal,"['tread', 'ice', 'jimmy']"
3359,warm site reading week thought register,normal,"['warm', 'site', 'reading', 'week', 'thought', 'register']"
3360,today article gene kerrigan white nice indo refer bridget cross celtic cross sunwheel design,normal,"['today', 'article', 'gene', 'kerrigan', 'white', 'nice', 'indo', 'refer', 'bridget', 'cross', 'celtic', 'cross', 'sunwheel', 'design']"
3361,geocities ireland_awa w_design jpg,normal,"['geocities', 'ireland_awa', 'w_design', 'jpg']"
3362,video picture,normal,"['video', 'picture']"
3363,stuff share facebook wake,normal,"['stuff', 'share', 'facebook', 'wake']"
3364,sound life story meet time fun man,normal,"['sound', 'life', 'story', 'meet', 'time', 'fun', 'man']"
3365,national party recognize check nationalist party support,normal,"['national', 'party', 'recognize', 'check', 'nationalist', 'party', 'support']"
3366,black jack problem dealer split pair funny huh,normal,"['black', 'jack', 'problem', 'dealer', 'split', 'pair', 'funny', 'huh']"
3367,felt account day ago realize belong matter people,normal,"['felt', 'account', 'day', 'ago', 'realize', 'belong', 'matter', 'people']"
3368,group,normal,['group']
3369,education beat,normal,"['education', 'beat']"
3370,nature news html site great story dna political,normal,"['nature', 'news', 'html', 'site', 'great', 'story', 'dna', 'political']"
3371,thread die manitoba hope read decide form commune,normal,"['thread', 'die', 'manitoba', 'hope', 'read', 'decide', 'form', 'commune']"
3373,brampton,normal,['brampton']
3374,year brother sister,normal,"['year', 'brother', 'sister']"
3375,good intro anti white check beefcake bootcamp,normal,"['good', 'intro', 'anti', 'white', 'check', 'beefcake', 'bootcamp']"
3376,beefcake bootcamp white genocide project,normal,"['beefcake', 'bootcamp', 'white', 'genocide', 'project']"
3377,head big picture involve,normal,"['head', 'big', 'picture', 'involve']"
3378,honestly hope directly involve,normal,"['honestly', 'hope', 'directly', 'involve']"
3379,gon,normal,['gon']
3380,hop meet girl single exist lol,normal,"['hop', 'meet', 'girl', 'single', 'exist', 'lol']"
3383,surprise year marked big change attitude demographic,normal,"['surprise', 'year', 'marked', 'big', 'change', 'attitude', 'demographic']"
3384,expand circle wns,normal,"['expand', 'circle', 'wns']"
3385,male female,normal,"['male', 'female']"
3386,request misconstrue hope focus building movement base conviction gender,normal,"['request', 'misconstrue', 'hope', 'focus', 'building', 'movement', 'base', 'conviction', 'gender']"
3388,apparantly stadium ticket sell day release,normal,"['apparantly', 'stadium', 'ticket', 'sell', 'day', 'release']"
3389,blame white man,normal,"['blame', 'white', 'man']"
3390,people year ago reason lol hope,normal,"['people', 'year', 'ago', 'reason', 'lol', 'hope']"
3391,lion lie zebra told perfectly normal accept culture life time zone historical connection whatsoever homeland,normal,"['lion', 'lie', 'zebra', 'told', 'perfectly', 'normal', 'accept', 'culture', 'life', 'time', 'zone', 'historical', 'connection', 'whatsoever', 'homeland']"
3392,poster doe accept white genocide number priority delusional partly brain wash eat bagel,normal,"['poster', 'doe', 'accept', 'white', 'genocide', 'number', 'priority', 'delusional', 'partly', 'brain', 'wash', 'eat', 'bagel']"
3394,lurkin time reading thread,normal,"['lurkin', 'time', 'reading', 'thread']"
3395,nationalist age day ago decide pull finger sign,normal,"['nationalist', 'age', 'day', 'ago', 'decide', 'pull', 'finger', 'sign']"
3396,long immigrant behave respect culture stay,normal,"['long', 'immigrant', 'behave', 'respect', 'culture', 'stay']"
3397,culture left,normal,"['culture', 'left']"
3398,yea work,normal,"['yea', 'work']"
3399,thomas sfbritain good young lad board youth good info,normal,"['thomas', 'sfbritain', 'good', 'young', 'lad', 'board', 'youth', 'good', 'info']"
3400,attack sdl attempt publicly mourn violent death white man racially murder paki men,normal,"['attack', 'sdl', 'attempt', 'publicly', 'mourn', 'violent', 'death', 'white', 'man', 'racially', 'murder', 'paki', 'men']"
3401,school student english language,normal,"['school', 'student', 'english', 'language']"
3403,bad low level denial blindness,normal,"['bad', 'low', 'level', 'denial', 'blindness']"
3404,family blood avoid argue humor,normal,"['family', 'blood', 'avoid', 'argue', 'humor']"
3405,takebakamer type message,normal,"['takebakamer', 'type', 'message']"
3406,warm,normal,['warm']
3407,manage climb valley deceit pasture truth,normal,"['manage', 'climb', 'valley', 'deceit', 'pasture', 'truth']"
3408,reality,normal,['reality']
3409,crock crap,normal,"['crock', 'crap']"
3410,lakota thought earth flat concept planet school,normal,"['lakota', 'thought', 'earth', 'flat', 'concept', 'planet', 'school']"
3411,great great lad father forefather,normal,"['great', 'great', 'lad', 'father', 'forefather']"
3412,red violence patriotic george day marcher red site encourage year march england rough music brighton anti fascist,normal,"['red', 'violence', 'patriotic', 'george', 'day', 'marcher', 'red', 'site', 'encourage', 'year', 'march', 'england', 'rough', 'music', 'brighton', 'anti', 'fascist']"
3414,paris weekly riot fest,normal,"['paris', 'weekly', 'riot', 'fest']"
3417,yep blame grandparent parent school teacher,normal,"['yep', 'blame', 'grandparent', 'parent', 'school', 'teacher']"
3419,excuse,normal,['excuse']
3420,feel talk publicly,normal,"['feel', 'talk', 'publicly']"
3421,advice pray sort person,normal,"['advice', 'pray', 'sort', 'person']"
3422,doe fact reflect actual essence person,normal,"['doe', 'fact', 'reflect', 'actual', 'essence', 'person']"
3423,add signature post beneath write surely copy paste everytime,normal,"['add', 'signature', 'post', 'beneath', 'write', 'surely', 'copy', 'paste', 'everytime']"
3424,assume public phone number advert phone box bum tenner,normal,"['assume', 'public', 'phone', 'number', 'advert', 'phone', 'box', 'bum', 'tenner']"
3425,white male forum,normal,"['white', 'male', 'forum']"
3426,forward converse,normal,"['forward', 'converse']"
3427,refuse convert islam learn,normal,"['refuse', 'convert', 'islam', 'learn']"
3429,video postcard upper silesian city bytom beuthen,normal,"['video', 'postcard', 'upper', 'silesian', 'city', 'bytom', 'beuthen']"
3430,beuthen grostadt oberschlesischen kohlenrevier youtube,normal,"['beuthen', 'grostadt', 'kohlenrevier', 'youtube']"
3431,thought slavic thread continue slavic country heritage dispute rep macedonia offence,normal,"['thought', 'slavic', 'thread', 'continue', 'slavic', 'country', 'heritage', 'dispute', 'rep', 'macedonia', 'offence']"
3432,open negiotiations reticle,normal,"['open', 'negiotiations', 'reticle']"
3433,facebook bosanskinacionalisti fref phenotype white member group purely european face,normal,"['facebook', 'fref', 'phenotype', 'white', 'member', 'group', 'purely', 'european', 'face']"
3436,origin white race group big unknown uncover long time,normal,"['origin', 'white', 'race', 'group', 'big', 'unknown', 'uncover', 'long', 'time']"
3437,fortunately golden dawn depend internet grass root organization,normal,"['fortunately', 'golden', 'dawn', 'depend', 'internet', 'grass', 'root', 'organization']"
3438,guy katowice weekend,normal,"['guy', 'katowice', 'weekend']"
3440,join international task force holocaust education remembrance accepted member country international task force holocaust education remembrance itf,normal,"['join', 'international', 'task', 'force', 'holocaust', 'education', 'remembrance', 'accepted', 'member', 'country', 'international', 'task', 'force', 'holocaust', 'education', 'remembrance', 'itf']"
3441,foreignaffairs gov aspx,normal,"['foreignaffairs', 'gov', 'aspx']"
3442,taste europe couple decade,normal,"['taste', 'europe', 'couple', 'decade']"
3443,scenario bordering,normal,"['scenario', 'bordering']"
3444,frozen bacause wait thing turn anti racist law,normal,"['frozen', 'bacause', 'wait', 'thing', 'turn', 'anti', 'racist', 'law']"
3445,guy department public health pest control fumigate,normal,"['guy', 'department', 'public', 'health', 'pest', 'control', 'fumigate']"
3446,deny protester administration building,normal,"['deny', 'protester', 'administration', 'building']"
3447,regional administration capture vinnytsya,normal,"['regional', 'administration', 'capture', 'vinnytsya']"
3448,youtube map capture territory,normal,"['youtube', 'map', 'capture', 'territory']"
3449,hide stormfront,normal,"['hide', 'stormfront']"
3450,met london,normal,"['met', 'london']"
3451,white black heard,normal,"['white', 'black', 'heard']"
3453,picture young cat cheeto hang dog nebbie,normal,"['picture', 'young', 'cat', 'cheeto', 'hang', 'dog', 'nebbie']"
3454,amaze dog cat raise,normal,"['amaze', 'dog', 'cat', 'raise']"
3455,month,normal,['month']
3456,goatee,normal,['goatee']
3457,adore cold long fly south walk beach warm,normal,"['adore', 'cold', 'long', 'fly', 'south', 'walk', 'beach', 'warm']"
3458,long cold weather,normal,"['long', 'cold', 'weather']"
3459,life incredible turn post thread,normal,"['life', 'incredible', 'turn', 'post', 'thread']"
3460,young guy gal young fit,normal,"['young', 'guy', 'gal', 'young', 'fit']"
3461,watch long eye eye general start turn,normal,"['watch', 'long', 'eye', 'eye', 'general', 'start', 'turn']"
3462,eye linger,normal,"['eye', 'linger']"
3463,white people belief talk hang stength number georgia outnumber speak,normal,"['white', 'people', 'belief', 'talk', 'hang', 'stength', 'number', 'georgia', 'outnumber', 'speak']"
3464,year,normal,['year']
3465,year year age,normal,"['year', 'year', 'age']"
3466,hey mesa,normal,"['hey', 'mesa']"
3467,area,normal,['area']
3468,brother sister hang,normal,"['brother', 'sister', 'hang']"
3470,kelly,normal,['kelly']
3471,year straight white nationalist male turn white woman powerful successful buisiness powerful belief,normal,"['year', 'straight', 'white', 'nationalist', 'male', 'turn', 'white', 'woman', 'powerful', 'successful', 'buisiness', 'powerful', 'belief']"
3472,white pride wide,normal,"['white', 'pride', 'wide']"
3473,main squeeze sweet polly purebred scene save evil jew scientist simon bar sinister,normal,"['main', 'squeeze', 'sweet', 'polly', 'purebred', 'scene', 'save', 'evil', 'jew', 'scientist', 'simon', 'bar', 'sinister']"
3474,write thing week ago,normal,"['write', 'thing', 'week', 'ago']"
3475,chat xox gretchen,normal,"['chat', 'xox', 'gretchen']"
3476,click button head speak edit button post,normal,"['click', 'button', 'head', 'speak', 'edit', 'button', 'post']"
3477,clue doe lol,normal,"['clue', 'doe', 'lol']"
3478,student god school,normal,"['student', 'god', 'school']"
3479,wan party respond,normal,"['wan', 'party', 'respond']"
3480,glad wisconsin,normal,"['glad', 'wisconsin']"
3481,liberal area,normal,"['liberal', 'area']"
3482,hook,normal,['hook']
3483,white female wisconsin figure talkin wife,normal,"['white', 'female', 'wisconsin', 'figure', 'talkin', 'wife']"
3484,settle boredom aleviated chat white woman instant messenger service,normal,"['settle', 'boredom', 'aleviated', 'chat', 'white', 'woman', 'instant', 'messenger', 'service']"
3485,skin esp area,normal,"['skin', 'esp', 'area']"
3486,socal early june,normal,"['socal', 'early', 'june']"
3487,info,normal,['info']
3488,email boycottkosher aol money car milwaukee easily,normal,"['email', 'boycottkosher', 'aol', 'money', 'car', 'milwaukee', 'easily']"
3489,hey year search finally fell love,normal,"['hey', 'year', 'search', 'finally', 'fell', 'love']"
3490,guess year,normal,"['guess', 'year']"
3491,big walk told speak embarisment,normal,"['big', 'walk', 'told', 'speak', 'embarisment']"
3492,cape town woman,normal,"['cape', 'town', 'woman']"
3494,check local regional post,normal,"['check', 'local', 'regional', 'post']"
3495,texas site day,normal,"['texas', 'site', 'day']"
3496,gott mit,normal,"['gott', 'mit']"
3497,state plague disunity,normal,"['state', 'plague', 'disunity']"
3498,scene year story town state,normal,"['scene', 'year', 'story', 'town', 'state']"
3499,sean hate community york city story racial issue,normal,"['sean', 'hate', 'community', 'york', 'city', 'story', 'racial', 'issue']"
3500,hey stormfront,normal,"['hey', 'stormfront']"
3502,skin,normal,['skin']
3503,pen pal hear,normal,"['pen', 'pal', 'hear']"
3504,yer interested chattin drop,normal,"['yer', 'interested', 'chattin', 'drop']"
3505,york,normal,['york']
3506,feel white guy york area attack,normal,"['feel', 'white', 'guy', 'york', 'area', 'attack']"
3507,aryan woman distribution literature long term relationship,normal,"['aryan', 'woman', 'distribution', 'literature', 'long', 'term', 'relationship']"
3508,hail victory sean gillespie attack,normal,"['hail', 'victory', 'sean', 'gillespie', 'attack']"
3509,damn good white woman wrong place hard treat stick,normal,"['damn', 'good', 'white', 'woman', 'wrong', 'place', 'hard', 'treat', 'stick']"
3510,stormfront org forum threadid cool picture friend chain immigrant,normal,"['stormfront', 'org', 'forum', 'threadid', 'cool', 'picture', 'friend', 'chain', 'immigrant']"
3511,cool dude,normal,"['cool', 'dude']"
3512,bah ugly lovely woman ugly wait till ugly single,normal,"['bah', 'ugly', 'lovely', 'woman', 'ugly', 'wait', 'till', 'ugly', 'single']"
3513,lil rotweiler het schatzi aww sweetie val love smiley,normal,"['lil', 'rotweiler', 'het', 'schatzi', 'aww', 'sweetie', 'val', 'love', 'smiley']"
3514,whitefish montana youtube gopro whitefish youtube hungry horse dam montana youtube blacktail snow day youtube endless skijoring swan valley youtube east glacier hungry horse route sunset,normal,"['whitefish', 'montana', 'youtube', 'gopro', 'whitefish', 'youtube', 'hungry', 'horse', 'dam', 'montana', 'youtube', 'blacktail', 'snow', 'day', 'youtube', 'endless', 'skijoring', 'swan', 'valley', 'youtube', 'east', 'glacier', 'hungry', 'horse', 'route', 'sunset']"
3515,drive virtual adventure,normal,"['drive', 'virtual', 'adventure']"
3516,youtube kalispell favorite city,normal,"['youtube', 'kalispell', 'favorite', 'city']"
3517,butte montana promotional video youtube,normal,"['butte', 'montana', 'promotional', 'video', 'youtube']"
3518,guess glacier weekend,normal,"['guess', 'glacier', 'weekend']"
3519,mom town sun road,normal,"['mom', 'town', 'sun', 'road']"
3520,long day beautiful,normal,"['long', 'day', 'beautiful']"
3521,white shoudl clean mess,normal,"['white', 'shoudl', 'clean', 'mess']"
3522,dirty work mess today,normal,"['dirty', 'work', 'mess', 'today']"
3524,live wisconsin educate ple concept,normal,"['live', 'wisconsin', 'educate', 'ple', 'concept']"
3525,wife support idea internet census map,normal,"['wife', 'support', 'idea', 'internet', 'census', 'map']"
3526,census gov geo mapgal inpd html,normal,"['census', 'gov', 'geo', 'mapgal', 'inpd', 'html']"
3527,link news forum mistaken white settlement suburb,normal,"['link', 'news', 'forum', 'mistaken', 'white', 'settlement', 'suburb']"
3528,yeah knew cheap house springfield area dang cheap,normal,"['yeah', 'knew', 'cheap', 'house', 'springfield', 'area', 'dang', 'cheap']"
3529,missouri cheap live life acre bedroom house barn pond wood southern missouri,normal,"['missouri', 'cheap', 'live', 'life', 'acre', 'bedroom', 'house', 'barn', 'pond', 'wood', 'southern', 'missouri']"
3530,white agree point,normal,"['white', 'agree', 'point']"
3531,decide debate,normal,"['decide', 'debate']"
3533,strawbale house harsh england winter weather,normal,"['strawbale', 'house', 'harsh', 'england', 'winter', 'weather']"
3534,log cabin,normal,"['log', 'cabin']"
3535,retire,normal,['retire']
3536,share website intrested learn learn,normal,"['share', 'website', 'intrested', 'learn', 'learn']"
3537,buster,normal,['buster']
3538,noble idea stay white missouri black south carolina,normal,"['noble', 'idea', 'stay', 'white', 'missouri', 'black', 'south', 'carolina']"
3539,guess surprise ourselfs,normal,"['guess', 'surprise', 'ourselfs']"
3540,remember european success tract record,normal,"['remember', 'european', 'success', 'tract', 'record']"
3541,link thread meeting people interested defend race militant negotiator,normal,"['link', 'thread', 'meeting', 'people', 'interested', 'defend', 'race', 'militant', 'negotiator']"
3542,agreement introduce black ple thread stormfront org forum,normal,"['agreement', 'introduce', 'black', 'ple', 'thread', 'stormfront', 'org', 'forum']"
3543,goal poll figure view white troop iraq troop,normal,"['goal', 'poll', 'figure', 'view', 'white', 'troop', 'iraq', 'troop']"
3545,kind,normal,['kind']
3546,woman strong woman remain good mother wife,normal,"['woman', 'strong', 'woman', 'remain', 'good', 'mother', 'wife']"
3548,admit read poster sydney suprised poster pick ple thread sfdu thread stickied forum,normal,"['admit', 'read', 'poster', 'sydney', 'suprised', 'poster', 'pick', 'ple', 'thread', 'sfdu', 'thread', 'stickied', 'forum']"
3549,good living san fran doe amendment,normal,"['good', 'living', 'san', 'fran', 'doe', 'amendment']"
3550,belated chance nick year,normal,"['belated', 'chance', 'nick', 'year']"
3551,alaska pretty good place live lot snow good,normal,"['alaska', 'pretty', 'good', 'place', 'live', 'lot', 'snow', 'good']"
3552,hey brother white,normal,"['hey', 'brother', 'white']"
3553,white power,normal,"['white', 'power']"
3554,comment spot target,normal,"['comment', 'spot', 'target']"
3556,site pure female princeton survive multiply,normal,"['site', 'pure', 'female', 'princeton', 'survive', 'multiply']"
3557,google search person reference,normal,"['google', 'search', 'person', 'reference']"
3558,visit ple web site time invite return introduction history history held living space,normal,"['visit', 'ple', 'web', 'site', 'time', 'invite', 'return', 'introduction', 'history', 'history', 'held', 'living', 'space']"
3559,generation future responsibility ensure raise bright physically morally sound white men woman,normal,"['generation', 'future', 'responsibility', 'ensure', 'raise', 'bright', 'physically', 'morally', 'sound', 'white', 'men', 'woman']"
3560,shirt comming fund comming land base,normal,"['shirt', 'comming', 'fund', 'comming', 'land', 'base']"
3562,hoodies sweetshirts woman men,normal,"['hoodies', 'sweetshirts', 'woman', 'men']"
3563,notice crime stats kalispell high average,normal,"['notice', 'crime', 'stats', 'kalispell', 'high', 'average']"
3564,crime problem live,normal,"['crime', 'problem', 'live']"
3565,comment defame gather area,normal,"['comment', 'defame', 'gather', 'area']"
3566,true descendant english settler leave rate descendant dutch settler,normal,"['true', 'descendant', 'english', 'settler', 'leave', 'rate', 'descendant', 'dutch', 'settler']"
3567,night sucker wonderful white child small banner attach stick white pride,normal,"['night', 'sucker', 'wonderful', 'white', 'child', 'small', 'banner', 'attach', 'stick', 'white', 'pride']"
3568,mom dad thought,normal,"['mom', 'dad', 'thought']"
3569,knew problem money trust main key,normal,"['knew', 'problem', 'money', 'trust', 'main', 'key']"
3570,change long white people perpetuate excuse profit enablers behavior,normal,"['change', 'long', 'white', 'people', 'perpetuate', 'excuse', 'profit', 'enablers', 'behavior']"
3572,hope doe thrown pyre burn antisemitic book,normal,"['hope', 'doe', 'thrown', 'pyre', 'burn', 'antisemitic', 'book']"
3573,stay fast food garbage,normal,"['stay', 'fast', 'food', 'garbage']"
3574,documentary super size true fast food,normal,"['documentary', 'super', 'size', 'true', 'fast', 'food']"
3576,fast food white,normal,"['fast', 'food', 'white']"
3577,time explain people listen doe tactic understand,normal,"['time', 'explain', 'people', 'listen', 'doe', 'tactic', 'understand']"
3578,people,normal,['people']
3579,vouch,normal,['vouch']
3581,wacpg focus light backwards affirmative action black establish program grow prosper closing benefit white,normal,"['wacpg', 'focus', 'light', 'backwards', 'affirmative', 'action', 'black', 'establish', 'program', 'grow', 'prosper', 'closing', 'benefit', 'white']"
3582,remember day hand tract church small print printer cut place library book phone booth,normal,"['remember', 'day', 'hand', 'tract', 'church', 'small', 'print', 'printer', 'cut', 'place', 'library', 'book', 'phone', 'booth']"
3583,agree extent,normal,"['agree', 'extent']"
3584,fight survival future cake eat,normal,"['fight', 'survival', 'future', 'cake', 'eat']"
3585,great news,normal,"['great', 'news']"
3586,peroutka late jerry falwells blind support bush,normal,"['peroutka', 'late', 'jerry', 'falwells', 'blind', 'support', 'bush']"
3587,peroutka schedule event _,normal,"['peroutka', 'schedule', 'event']"
3588,post jack boot piece marc moran inspire,normal,"['post', 'jack', 'boot', 'piece', 'marc', 'moran', 'inspire']"
3589,reach people,normal,"['reach', 'people']"
3590,inspire moran write,normal,"['inspire', 'moran', 'write']"
3591,dedicate cable television station opportunity free cable access airwave thread cable access program,normal,"['dedicate', 'cable', 'television', 'station', 'opportunity', 'free', 'cable', 'access', 'airwave', 'thread', 'cable', 'access', 'program']"
3592,family member hardest people reach worth,normal,"['family', 'member', 'hardest', 'people', 'reach', 'worth']"
3593,testament child rear skill boy turn,normal,"['testament', 'child', 'rear', 'skill', 'boy', 'turn']"
3594,hope kid follow path age,normal,"['hope', 'kid', 'follow', 'path', 'age']"
3595,note download petition remember paper set legal document petition download good luck friend gordon _,normal,"['note', 'download', 'petition', 'remember', 'paper', 'set', 'legal', 'document', 'petition', 'download', 'good', 'luck', 'friend', 'gordon']"
3596,david pringle folk question national alliance listen chance,normal,"['david', 'pringle', 'folk', 'question', 'national', 'alliance', 'listen', 'chance']"
3597,knew army surplus store,normal,"['knew', 'army', 'surplus', 'store']"
3598,friend buy large quantity internet piece,normal,"['friend', 'buy', 'large', 'quantity', 'internet', 'piece']"
3599,big talk ball skin face,normal,"['big', 'talk', 'ball', 'skin', 'face']"
3600,skin wore suit rally,normal,"['skin', 'wore', 'suit', 'rally']"
3602,waste time spending real communicate white nationalism man woman street,normal,"['waste', 'time', 'spending', 'real', 'communicate', 'white', 'nationalism', 'man', 'woman', 'street']"
3604,place,normal,['place']
3606,strategy target church ride bike church parking lot mass toss business card park car rid,normal,"['strategy', 'target', 'church', 'ride', 'bike', 'church', 'parking', 'lot', 'mass', 'toss', 'business', 'card', 'park', 'car', 'rid']"
3607,work funeral provide funeral,normal,"['work', 'funeral', 'provide', 'funeral']"
3608,good point,normal,"['good', 'point']"
3610,knight party white separatist black separatist peaceful manner,normal,"['knight', 'party', 'white', 'separatist', 'black', 'separatist', 'peaceful', 'manner']"
3611,small population living small area planet constantly ravage war instability manage opitomy progress civilisation eventually rule,normal,"['small', 'population', 'living', 'small', 'area', 'planet', 'constantly', 'ravage', 'war', 'instability', 'manage', 'opitomy', 'progress', 'civilisation', 'eventually', 'rule']"
3612,culture young black male grow fatherless,normal,"['culture', 'young', 'black', 'male', 'grow', 'fatherless']"
3613,black male pedestal medium white woman love sport hero rapper bling,normal,"['black', 'male', 'pedestal', 'medium', 'white', 'woman', 'love', 'sport', 'hero', 'rapper', 'bling']"
3614,lot black male conceited,normal,"['lot', 'black', 'male', 'conceited']"
3615,bad attitute,normal,"['bad', 'attitute']"
3616,humility doe cross mind,normal,"['humility', 'doe', 'cross', 'mind']"
3617,smile,normal,['smile']
3618,talk gangster,normal,"['talk', 'gangster']"
3619,smoke skinny cigar,normal,"['smoke', 'skinny', 'cigar']"
3620,attitude,normal,['attitude']
3622,pick mile,normal,"['pick', 'mile']"
3623,avoid,normal,['avoid']
3625,round support argument tear bit,normal,"['round', 'support', 'argument', 'tear', 'bit']"
3626,half white half white,normal,"['half', 'white', 'half', 'white']"
3627,half half accept people mixed background,normal,"['half', 'half', 'accept', 'people', 'mixed', 'background']"
3628,exploit people crap member tribe,normal,"['exploit', 'people', 'crap', 'member', 'tribe']"
3629,awwwwww drool droop mouth year,normal,"['awwwwww', 'drool', 'droop', 'mouth', 'year']"
3630,guy gal thing entertain watch arrogant negro poster,normal,"['guy', 'gal', 'thing', 'entertain', 'watch', 'arrogant', 'negro', 'poster']"
3631,happen time site lurk day,normal,"['happen', 'time', 'site', 'lurk', 'day']"
3632,absolutely rock,normal,"['absolutely', 'rock']"
3633,fifa nation host big sport event planet,normal,"['fifa', 'nation', 'host', 'big', 'sport', 'event', 'planet']"
3634,huge football fan south year paid grand,normal,"['huge', 'football', 'fan', 'south', 'year', 'paid', 'grand']"
3635,pretty average black strong white men asian wife control household,normal,"['pretty', 'average', 'black', 'strong', 'white', 'men', 'asian', 'wife', 'control', 'household']"
3636,thing sick,normal,"['thing', 'sick']"
3637,white girl asian guy attract white girl pray people,normal,"['white', 'girl', 'asian', 'guy', 'attract', 'white', 'girl', 'pray', 'people']"
3638,accepted government check,normal,"['accepted', 'government', 'check']"
3639,born easy,normal,"['born', 'easy']"
3640,nebraska,normal,['nebraska']
3641,physical scientific evidence ancient egyptian negro,normal,"['physical', 'scientific', 'evidence', 'ancient', 'egyptian', 'negro']"
3643,compare advance society,normal,"['compare', 'advance', 'society']"
3647,watch video york time youtube,normal,"['watch', 'video', 'york', 'time', 'youtube']"
3648,respect poster problem experience today result meddling,normal,"['respect', 'poster', 'problem', 'experience', 'today', 'result', 'meddling']"
3649,multiculturalism funeral pyre society fool traitor,normal,"['funeral', 'pyre', 'society', 'fool', 'traitor']"
3650,prove multiculturalism work start troll thread fag boy,normal,"['prove', 'work', 'start', 'troll', 'thread', 'fag', 'boy']"
3651,ian argument win hand lose sucker,normal,"['ian', 'argument', 'win', 'hand', 'lose', 'sucker']"
3653,deal,normal,['deal']
3654,black people invent,normal,"['black', 'people', 'invent']"
3655,black people white people invent discover,normal,"['black', 'people', 'white', 'people', 'invent', 'discover']"
3656,intelligent parent intelligent kid good people procreate result good kid genetic luck,normal,"['intelligent', 'parent', 'intelligent', 'kid', 'good', 'people', 'procreate', 'result', 'good', 'kid', 'genetic', 'luck']"
3657,crack sat guide book require school isbn isbn interested,normal,"['crack', 'sat', 'guide', 'book', 'require', 'school', 'isbn', 'isbn', 'interested']"
3658,watch watch,normal,"['watch', 'watch']"
3659,sexual reference,normal,"['sexual', 'reference']"
3660,child young young age engage sexual,normal,"['child', 'young', 'young', 'age', 'engage', 'sexual']"
3661,groom,normal,['groom']
3662,small edits occur bump article,normal,"['small', 'edits', 'occur', 'bump', 'article']"
3663,video friend ple movement,normal,"['video', 'friend', 'ple', 'movement']"
3664,youtube watch rnrphewelo list flkcfxgpkjhigvcjfcq,normal,"['youtube', 'watch', 'rnrphewelo', 'list']"
3665,rouse redpilled blue youtube rouse youtube pale white skin hey europa youtube sir antiblack race war youtube amazon echo youtube,normal,"['rouse', 'redpilled', 'blue', 'youtube', 'rouse', 'youtube', 'pale', 'white', 'skin', 'hey', 'europa', 'youtube', 'sir', 'antiblack', 'race', 'war', 'youtube', 'amazon', 'echo', 'youtube']"
3666,time target people attack time reason white learn defend friend family possibility,normal,"['time', 'target', 'people', 'attack', 'time', 'reason', 'white', 'learn', 'defend', 'friend', 'family', 'possibility']"
3667,authority bad thing,normal,"['authority', 'bad', 'thing']"
3668,told palm strike black girl chin bully teeth knock baby teeth,normal,"['told', 'palm', 'strike', 'black', 'girl', 'chin', 'bully', 'teeth', 'knock', 'baby', 'teeth']"
3669,culture nation year history pride erase white form multiculturalism,normal,"['culture', 'nation', 'year', 'history', 'pride', 'erase', 'white', 'form']"
3670,good truth,normal,"['good', 'truth']"
3672,live wisconsin,normal,"['live', 'wisconsin']"
3673,degree winter stumble block golden road corn fed white chick,normal,"['degree', 'winter', 'stumble', 'block', 'golden', 'road', 'corn', 'fed', 'white', 'chick']"
3674,mother respect respect passing daughter,normal,"['mother', 'respect', 'respect', 'passing', 'daughter']"
3675,great father,normal,"['great', 'father']"
3676,tower london tour,normal,"['tower', 'london', 'tour']"
3677,youtube watch deiw _ bwzis youtube watch jwfq vtkdq youtube watch iaznvhay youtube watch wtnfdpxtfek,normal,"['youtube', 'watch', 'deiw', 'bwzis', 'youtube', 'watch', 'jwfq', 'vtkdq', 'youtube', 'watch', 'iaznvhay', 'youtube', 'watch', 'wtnfdpxtfek']"
3678,london forum great youtube channel,normal,"['london', 'forum', 'great', 'youtube', 'channel']"
3679,discover great people fight,normal,"['discover', 'great', 'people', 'fight']"
3680,man listen,normal,"['man', 'listen']"
3681,buy exam forget jew propaganda,normal,"['buy', 'exam', 'forget', 'jew', 'propaganda']"
3683,taught question teach,normal,"['taught', 'question', 'teach']"
3684,trouble speak,normal,"['trouble', 'speak']"
3685,daughter journey center earth today stockpile book,normal,"['daughter', 'journey', 'center', 'earth', 'today', 'stockpile', 'book']"
3687,turn tomorrow,normal,"['turn', 'tomorrow']"
3688,god facebook hate colour pink,normal,"['god', 'facebook', 'hate', 'colour', 'pink']"
3690,nordic angelic race pleiadian star cluster mixed iberian aryan live germanic country scandinavia,normal,"['nordic', 'angelic', 'race', 'pleiadian', 'star', 'cluster', 'mixed', 'iberian', 'aryan', 'live', 'germanic', 'country', 'scandinavia']"
3691,wikipedia org wiki nordic _ alien,normal,"['wikipedia', 'org', 'wiki', 'nordic', 'alien']"
3692,english major successful james corbett drew karpyshyn,normal,"['english', 'major', 'successful', 'james', 'corbett', 'drew', 'karpyshyn']"
3693,degree,normal,['degree']
3694,told wrestler stone cold steve austin,normal,"['told', 'wrestler', 'stone', 'cold', 'steve', 'austin']"
3695,heritage,normal,['heritage']
3696,ulster scot,normal,"['ulster', 'scot']"
